age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,education_compact,education_compact_num,us,married
42,Private,HS_grad,9,Divorced,Sales,Not_in_family,White,Male,0,0,47,United_States,<=50K,High school or GED,1,1,0
23,Private,Bachelors,13,Never_married,Other_service,Own_child,White,Female,0,0,20,United_States,<=50K,Bachelor's,3,1,0
56,Private,Assoc_voc,11,Married_civ_spouse,Exec_managerial,Husband,White,Male,15024,0,40,United_States,>50K,Associate's,2,1,1
41,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,50,United_States,<=50K,High school or GED,1,1,1
49,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,46,United_States,<=50K,High school or GED,1,1,1
46,Federal_gov,Assoc_voc,11,Divorced,Craft_repair,Not_in_family,Amer_Indian_Eskimo,Female,0,0,60,United_States,<=50K,Associate's,2,1,0
54,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,Greece,<=50K,High school or GED,1,0,1
38,Private,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,7298,0,43,United_States,>50K,High school or GED,1,1,1
45,Self_emp_not_inc,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,0,50,India,>50K,Professional school,5,0,1
50,Self_emp_not_inc,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,2415,30,United_States,>50K,Professional school,5,1,1
22,Private,Some_college,10,Never_married,Sales,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
31,Private,HS_grad,9,Never_married,Farming_fishing,Not_in_family,White,Male,0,0,40,Ireland,<=50K,High school or GED,1,0,0
27,Private,HS_grad,9,Divorced,Other_service,Not_in_family,White,Male,0,0,30,United_States,<=50K,High school or GED,1,1,0
34,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
46,Private,11th,7,Never_married,Transport_moving,Own_child,White,Male,0,0,30,United_States,<=50K,No degree,0,1,0
47,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,60,United_States,>50K,Bachelor's,3,1,1
36,State_gov,Assoc_voc,11,Married_civ_spouse,Other_service,Husband,Asian_Pac_Islander,Male,0,0,40,United_States,<=50K,Associate's,2,1,1
22,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
51,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,2002,45,United_States,<=50K,High school or GED,1,1,1
43,Private,Some_college,10,Divorced,Other_service,Not_in_family,White,Male,0,0,30,United_States,<=50K,High school or GED,1,1,0
54,Private,Some_college,10,Widowed,Prof_specialty,Not_in_family,White,Male,0,0,50,United_States,<=50K,High school or GED,1,1,0
24,Private,9th,5,Never_married,Machine_op_inspct,Own_child,Black,Female,0,0,40,Dominican_Republic,<=50K,No degree,0,0,0
29,Private,Prof_school,15,Never_married,Prof_specialty,Not_in_family,Asian_Pac_Islander,Male,0,0,55,United_States,<=50K,Professional school,5,1,0
40,State_gov,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,0,0,38,United_States,<=50K,High school or GED,1,1,0
18,Private,11th,7,Never_married,Other_service,Own_child,White,Male,0,0,20,United_States,<=50K,No degree,0,1,0
31,Private,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Male,0,0,50,United_States,<=50K,Bachelor's,3,1,0
57,Private,Doctorate,16,Married_civ_spouse,Tech_support,Husband,White,Male,0,1977,40,Germany,>50K,Doctorate,6,0,1
32,Private,Masters,14,Never_married,Adm_clerical,Not_in_family,Black,Female,0,0,40,United_States,<=50K,Master's,4,1,0
48,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K,Master's,4,1,1
24,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,35,United_States,<=50K,High school or GED,1,1,1
24,Private,Assoc_acdm,12,Divorced,Other_service,Not_in_family,White,Female,0,0,22,United_States,<=50K,Associate's,2,1,0
24,Private,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,Guatemala,<=50K,Associate's,2,0,1
49,Local_gov,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,7688,0,30,United_States,>50K,Bachelor's,3,1,1
27,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,1573,70,United_States,<=50K,High school or GED,1,1,1
37,Private,Some_college,10,Divorced,Tech_support,Unmarried,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
33,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,60,United_States,>50K,High school or GED,1,1,1
19,Private,Some_college,10,Never_married,Sales,Own_child,White,Male,0,0,25,United_States,<=50K,High school or GED,1,1,0
45,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,White,Female,0,0,40,United_States,>50K,Bachelor's,3,1,1
54,Local_gov,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,<=50K,Master's,4,1,0
47,Private,HS_grad,9,Divorced,Craft_repair,Unmarried,White,Male,0,625,40,United_States,<=50K,High school or GED,1,1,0
22,Private,Some_college,10,Married_spouse_absent,Sales,Own_child,Other,Female,0,0,22,Dominican_Republic,<=50K,High school or GED,1,0,0
20,Private,HS_grad,9,Never_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
36,Private,9th,5,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K,No degree,0,1,1
49,Unknown,HS_grad,9,Married_civ_spouse,Unknown,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
58,Self_emp_not_inc,7th_8th,4,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,>50K,No degree,0,1,1
20,Unknown,Some_college,10,Never_married,Unknown,Own_child,White,Female,0,0,40,Unknown,<=50K,High school or GED,1,0,0
34,Self_emp_inc,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
36,Private,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,1977,44,United_States,>50K,Master's,4,1,1
28,Local_gov,Bachelors,13,Never_married,Adm_clerical,Not_in_family,Black,Female,4101,0,60,United_States,<=50K,Bachelor's,3,1,0
38,Local_gov,Assoc_voc,11,Divorced,Exec_managerial,Own_child,White,Male,0,0,40,United_States,<=50K,Associate's,2,1,0
32,Private,11th,7,Never_married,Craft_repair,Not_in_family,Asian_Pac_Islander,Male,0,0,40,India,<=50K,No degree,0,0,0
35,Self_emp_inc,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,60,United_States,<=50K,High school or GED,1,1,1
51,Self_emp_inc,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,White,Male,0,0,60,United_States,<=50K,Associate's,2,1,1
33,Private,Some_college,10,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,45,United_States,<=50K,High school or GED,1,1,0
71,Private,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Female,0,0,15,Germany,<=50K,Master's,4,0,0
48,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,>50K,Master's,4,1,1
53,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,<=50K,High school or GED,1,1,1
40,Private,Assoc_voc,11,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,>50K,Associate's,2,1,1
64,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,5,United_States,<=50K,High school or GED,1,1,1
42,Federal_gov,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,48,United_States,>50K,High school or GED,1,1,1
25,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
66,Private,Some_college,10,Widowed,Sales,Unmarried,White,Female,0,0,50,United_States,>50K,High school or GED,1,1,0
59,Federal_gov,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,Unknown,>50K,Master's,4,0,0
42,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,55,United_States,>50K,High school or GED,1,1,1
24,Private,HS_grad,9,Never_married,Farming_fishing,Unmarried,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
19,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Female,0,0,25,United_States,<=50K,High school or GED,1,1,0
26,Private,Some_college,10,Never_married,Sales,Own_child,White,Female,0,0,24,United_States,<=50K,High school or GED,1,1,0
22,Private,HS_grad,9,Never_married,Other_service,Own_child,Black,Male,0,0,30,United_States,<=50K,High school or GED,1,1,0
33,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
63,Private,11th,7,Never_married,Farming_fishing,Not_in_family,White,Male,0,0,12,United_States,<=50K,No degree,0,1,0
20,Private,Some_college,10,Never_married,Handlers_cleaners,Not_in_family,White,Male,0,0,30,United_States,<=50K,High school or GED,1,1,0
33,Private,5th_6th,3,Married_spouse_absent,Craft_repair,Not_in_family,White,Male,0,0,40,Mexico,<=50K,No degree,0,0,0
57,Unknown,7th_8th,4,Married_civ_spouse,Unknown,Wife,White,Female,1173,0,45,Puerto_Rico,<=50K,No degree,0,0,1
56,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
70,Self_emp_not_inc,Assoc_voc,11,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,24,United_States,>50K,Associate's,2,1,1
42,Private,HS_grad,9,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
25,Local_gov,Bachelors,13,Never_married,Prof_specialty,Not_in_family,Black,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
28,Private,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
80,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,1409,0,40,United_States,<=50K,High school or GED,1,1,1
36,Private,10th,6,Never_married,Transport_moving,Not_in_family,Black,Female,0,0,40,United_States,<=50K,No degree,0,1,0
37,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K,Master's,4,1,1
38,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,60,United_States,>50K,High school or GED,1,1,1
52,State_gov,HS_grad,9,Separated,Other_service,Not_in_family,White,Female,0,0,35,United_States,<=50K,High school or GED,1,1,0
49,Private,HS_grad,9,Widowed,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
30,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
36,Private,Some_college,10,Married_civ_spouse,Sales,Husband,Black,Male,7688,0,50,United_States,>50K,High school or GED,1,1,1
70,Self_emp_inc,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,35,United_States,>50K,Professional school,5,1,1
55,Private,Some_college,10,Widowed,Farming_fishing,Not_in_family,White,Male,0,2258,62,United_States,>50K,High school or GED,1,1,0
25,Private,Bachelors,13,Widowed,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
59,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Wife,White,Female,0,0,40,Italy,>50K,High school or GED,1,0,1
22,Private,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
41,Local_gov,Assoc_acdm,12,Separated,Craft_repair,Not_in_family,White,Male,0,0,50,United_States,<=50K,Associate's,2,1,0
62,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,>50K,High school or GED,1,1,1
54,Private,HS_grad,9,Never_married,Adm_clerical,Other_relative,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
38,Private,HS_grad,9,Never_married,Other_service,Unmarried,Black,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
52,Private,HS_grad,9,Married_civ_spouse,Prof_specialty,Husband,White,Male,7688,0,40,United_States,>50K,High school or GED,1,1,1
36,Private,11th,7,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K,No degree,0,1,1
74,Self_emp_inc,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,30,United_States,>50K,High school or GED,1,1,1
35,Self_emp_not_inc,5th_6th,3,Married_civ_spouse,Other_service,Wife,White,Female,0,0,15,Mexico,<=50K,No degree,0,0,1
41,Private,12th,8,Divorced,Adm_clerical,Not_in_family,Amer_Indian_Eskimo,Male,0,0,40,United_States,<=50K,No degree,0,1,0
30,Private,Assoc_voc,11,Married_civ_spouse,Tech_support,Wife,White,Female,0,0,40,United_States,<=50K,Associate's,2,1,1
25,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,48,United_States,<=50K,High school or GED,1,1,1
35,Private,Some_college,10,Never_married,Exec_managerial,Not_in_family,White,Male,13550,0,60,United_States,>50K,High school or GED,1,1,0
38,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,15024,0,50,United_States,>50K,Bachelor's,3,1,1
34,State_gov,Masters,14,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,1848,40,United_States,>50K,Master's,4,1,1
48,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K,Master's,4,1,1
50,Self_emp_not_inc,5th_6th,3,Never_married,Tech_support,Not_in_family,Asian_Pac_Islander,Female,0,0,15,United_States,<=50K,No degree,0,1,0
19,Private,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
51,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
39,Private,Bachelors,13,Divorced,Adm_clerical,Unmarried,White,Male,0,0,40,United_States,<=50K,Bachelor's,3,1,0
20,Private,11th,7,Never_married,Other_service,Own_child,White,Female,0,0,40,United_States,<=50K,No degree,0,1,0
17,Private,11th,7,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,16,United_States,<=50K,No degree,0,1,0
42,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,>50K,High school or GED,1,1,1
25,Private,Some_college,10,Never_married,Other_service,Other_relative,Other,Female,0,0,25,Ecuador,<=50K,High school or GED,1,0,0
36,Private,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
65,Private,Doctorate,16,Widowed,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,<=50K,Doctorate,6,1,0
32,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,70,United_States,>50K,Bachelor's,3,1,1
33,Self_emp_inc,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,45,United_States,<=50K,Bachelor's,3,1,0
32,State_gov,Some_college,10,Never_married,Tech_support,Unmarried,Black,Female,0,0,20,United_States,<=50K,High school or GED,1,1,0
25,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
41,Local_gov,Some_college,10,Divorced,Protective_serv,Unmarried,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
44,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
72,Private,10th,6,Married_civ_spouse,Other_service,Husband,White,Male,2414,0,12,United_States,<=50K,No degree,0,1,1
36,Private,HS_grad,9,Divorced,Exec_managerial,Not_in_family,White,Male,0,0,52,United_States,<=50K,High school or GED,1,1,0
67,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,1797,0,20,United_States,<=50K,High school or GED,1,1,1
28,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,4064,0,45,United_States,<=50K,High school or GED,1,1,1
24,Private,11th,7,Married_civ_spouse,Handlers_cleaners,Husband,Other,Male,0,0,40,United_States,<=50K,No degree,0,1,1
17,Private,7th_8th,4,Never_married,Sales,Own_child,White,Male,0,0,8,United_States,<=50K,No degree,0,1,0
32,Self_emp_not_inc,Bachelors,13,Divorced,Exec_managerial,Unmarried,Black,Female,0,0,30,United_States,<=50K,Bachelor's,3,1,0
67,Private,11th,7,Widowed,Other_service,Not_in_family,White,Female,0,0,40,United_States,<=50K,No degree,0,1,0
21,Unknown,Some_college,10,Never_married,Unknown,Other_relative,Asian_Pac_Islander,Male,0,0,10,Vietnam,<=50K,High school or GED,1,0,0
51,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,5013,0,40,India,<=50K,Master's,4,0,1
32,Private,1st_4th,2,Never_married,Craft_repair,Not_in_family,White,Male,3674,0,40,Guatemala,<=50K,No degree,0,0,0
39,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
18,Self_emp_not_inc,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Female,0,0,35,United_States,<=50K,High school or GED,1,1,0
50,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,45,United_States,>50K,Bachelor's,3,1,1
24,Private,10th,6,Never_married,Sales,Not_in_family,White,Female,0,0,15,United_States,<=50K,No degree,0,1,0
21,Local_gov,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
24,Private,Bachelors,13,Never_married,Adm_clerical,Other_relative,Asian_Pac_Islander,Female,0,0,16,United_States,<=50K,Bachelor's,3,1,0
34,Private,Assoc_voc,11,Never_married,Other_service,Own_child,White,Male,0,0,40,United_States,<=50K,Associate's,2,1,0
68,Unknown,10th,6,Married_civ_spouse,Unknown,Husband,White,Male,0,0,35,United_States,<=50K,No degree,0,1,1
49,Self_emp_not_inc,10th,6,Never_married,Craft_repair,Not_in_family,Black,Male,0,0,32,United_States,<=50K,No degree,0,1,0
50,Private,HS_grad,9,Divorced,Machine_op_inspct,Not_in_family,Amer_Indian_Eskimo,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
33,Private,Assoc_acdm,12,Divorced,Exec_managerial,Own_child,White,Female,0,0,40,United_States,<=50K,Associate's,2,1,0
18,Private,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
45,Private,Assoc_voc,11,Divorced,Adm_clerical,Unmarried,White,Female,0,0,55,United_States,>50K,Associate's,2,1,0
20,Private,HS_grad,9,Never_married,Sales,Not_in_family,White,Female,0,0,35,United_States,<=50K,High school or GED,1,1,0
46,Self_emp_inc,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,3103,0,37,United_States,>50K,Bachelor's,3,1,1
64,Local_gov,HS_grad,9,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
39,Private,Doctorate,16,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,45,United_States,<=50K,Doctorate,6,1,0
35,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,70,United_States,<=50K,High school or GED,1,1,0
21,Private,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,0,0,32,United_States,<=50K,High school or GED,1,1,0
29,Private,Assoc_acdm,12,Never_married,Tech_support,Not_in_family,White,Male,0,0,45,United_States,<=50K,Associate's,2,1,0
38,State_gov,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,Black,Female,0,0,30,United_States,>50K,Bachelor's,3,1,1
45,Private,HS_grad,9,Divorced,Other_service,Unmarried,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
